x	y	epresenceScore	epresence	eorientScore	eorient	ecorr
GU:178_<<_GU:2508	GU:178	GU:2508	NA	0	NA	NA	NA
GU:178_<<_GU:860	GU:178	GU:860	NA	0	NA	NA	NA
GU:178_<<_GU:921	GU:178	GU:921	NA	0	NA	NA	NA
GU:178_<<_GU:124	GU:178	GU:124	NA	0	NA	NA	NA
GU:178_<<_GU:2750	GU:178	GU:2750	NA	0	NA	NA	NA
GU:178_<<_GU:3831	GU:178	GU:3831	NA	0	NA	NA	NA
GU:178_<<_GU:973	GU:178	GU:973	NA	0	NA	NA	NA
GU:178_<<_GU:1671	GU:178	GU:1671	NA	0	NA	NA	NA
GU:178_<<_GU:1924	GU:178	GU:1924	NA	0	NA	NA	NA
GU:178_<<_GU:95	GU:178	GU:95	NA	0	NA	NA	NA
GU:178_<<_GU:328	GU:178	GU:328	NA	0	NA	NA	NA
GU:178_<<_GU:249	GU:178	GU:249	NA	0	NA	NA	NA
GU:178_<<_GU:166	GU:178	GU:166	NA	0	NA	NA	NA
GU:178_<<_GU:315	GU:178	GU:315	NA	0	NA	NA	NA
GU:178_<<_GU:409	GU:178	GU:409	NA	0	NA	NA	NA
GU:178_<<_GU:931	GU:178	GU:931	NA	0	NA	NA	NA
GU:178_<<_GU:6433	GU:178	GU:6433	NA	0	NA	NA	NA
GU:178_<<_GU:916	GU:178	GU:916	NA	0	NA	NA	NA
GU:178_<<_GU:85	GU:178	GU:85	NA	0	NA	NA	NA
GU:178_<<_GU:93	GU:178	GU:93	NA	0	NA	NA	NA
GU:178_<<_GU:267	GU:178	GU:267	NA	0	NA	NA	NA
GU:178_<<_GU:699	GU:178	GU:699	NA	0	NA	NA	NA
GU:178_<<_GU:1722	GU:178	GU:1722	NA	0	NA	NA	NA
GU:178_<<_GU:2616	GU:178	GU:2616	NA	0	NA	NA	NA
GU:178_<<_GU:805	GU:178	GU:805	NA	0	NA	NA	NA
GU:178_<<_GU:1795	GU:178	GU:1795	NA	0	NA	NA	NA
GU:178_<<_GU:871	GU:178	GU:871	NA	0	NA	NA	NA
GU:178_<<_GU:1149	GU:178	GU:1149	NA	0	NA	NA	NA
GU:178_<<_GU:412	GU:178	GU:412	NA	0	NA	NA	NA
GU:178_<<_GU:25	GU:178	GU:25	NA	0	NA	NA	NA
GU:178_<<_GU:928	GU:178	GU:928	NA	0	NA	NA	NA
GU:178_<<_GU:358	GU:178	GU:358	NA	0	NA	NA	NA
GU:178_<<_GU:757	GU:178	GU:757	NA	0	NA	NA	NA
GU:178_<<_GU:6266	GU:178	GU:6266	NA	0	NA	NA	NA
GU:178_<<_GU:671	GU:178	GU:671	NA	0	NA	NA	NA
GU:1020_<<_GU:400	GU:1020	GU:400	NA	0	NA	NA	NA
GU:1020_<<_GU:92	GU:1020	GU:92	NA	0	NA	NA	NA
GU:1020_<<_GU:760	GU:1020	GU:760	NA	0	NA	NA	NA
GU:1020_<<_GU:905	GU:1020	GU:905	NA	0	NA	NA	NA
GU:1020_<<_GU:3349	GU:1020	GU:3349	NA	0	NA	NA	NA
GU:1020_<<_GU:1771	GU:1020	GU:1771	NA	0	NA	NA	NA
GU:1020_<<_GU:2735	GU:1020	GU:2735	NA	0	NA	NA	NA
GU:1020_<<_GU:2508	GU:1020	GU:2508	NA	0	NA	NA	NA
GU:1020_<<_GU:860	GU:1020	GU:860	NA	0	NA	NA	NA
GU:1020_<<_GU:921	GU:1020	GU:921	NA	0	NA	NA	NA
GU:1020_<<_GU:124	GU:1020	GU:124	NA	0	NA	NA	NA
GU:1020_<<_GU:2750	GU:1020	GU:2750	NA	0	NA	NA	NA
GU:1020_<<_GU:3831	GU:1020	GU:3831	NA	0	NA	NA	NA
GU:1020_<<_GU:973	GU:1020	GU:973	NA	0	NA	NA	NA
GU:1020_<<_GU:1671	GU:1020	GU:1671	NA	0	NA	NA	NA
GU:1020_<<_GU:1924	GU:1020	GU:1924	NA	0	NA	NA	NA
GU:1020_<<_GU:95	GU:1020	GU:95	NA	0	NA	NA	NA
GU:1020_<<_GU:328	GU:1020	GU:328	NA	0	NA	NA	NA
GU:1020_<<_GU:249	GU:1020	GU:249	NA	0	NA	NA	NA
GU:1020_<<_GU:166	GU:1020	GU:166	NA	0	NA	NA	NA
GU:1020_<<_GU:315	GU:1020	GU:315	NA	0	NA	NA	NA
GU:1020_<<_GU:409	GU:1020	GU:409	NA	0	NA	NA	NA
GU:1020_<<_GU:931	GU:1020	GU:931	NA	0	NA	NA	NA
GU:1020_<<_GU:6433	GU:1020	GU:6433	NA	0	NA	NA	NA
GU:1020_<<_GU:916	GU:1020	GU:916	NA	0	NA	NA	NA
GU:1020_<<_GU:85	GU:1020	GU:85	NA	0	NA	NA	NA
GU:1020_<<_GU:93	GU:1020	GU:93	NA	0	NA	NA	NA
GU:1020_<<_GU:267	GU:1020	GU:267	NA	0	NA	NA	NA
GU:1020_<<_GU:699	GU:1020	GU:699	NA	0	NA	NA	NA
GU:1020_<<_GU:1722	GU:1020	GU:1722	NA	0	NA	NA	NA
GU:1020_<<_GU:2616	GU:1020	GU:2616	NA	0	NA	NA	NA
GU:1020_<<_GU:805	GU:1020	GU:805	NA	0	NA	NA	NA
GU:1020_<<_GU:1795	GU:1020	GU:1795	NA	0	NA	NA	NA
GU:1020_<<_GU:871	GU:1020	GU:871	NA	0	NA	NA	NA
GU:1020_<<_GU:1149	GU:1020	GU:1149	NA	0	NA	NA	NA
GU:1020_<<_GU:412	GU:1020	GU:412	NA	0	NA	NA	NA
GU:1020_<<_GU:25	GU:1020	GU:25	NA	0	NA	NA	NA
GU:1020_<<_GU:928	GU:1020	GU:928	NA	0	NA	NA	NA
GU:1020_<<_GU:358	GU:1020	GU:358	NA	0	NA	NA	NA
GU:1020_<<_GU:757	GU:1020	GU:757	NA	0	NA	NA	NA
GU:1020_<<_GU:6266	GU:1020	GU:6266	NA	0	NA	NA	NA
GU:1020_<<_GU:671	GU:1020	GU:671	NA	0	NA	NA	NA
GU:400_<<_GU:92	GU:400	GU:92	NA	0	NA	NA	NA
GU:400_<<_GU:760	GU:400	GU:760	NA	0	NA	NA	NA
GU:400_<<_GU:905	GU:400	GU:905	NA	0	NA	NA	NA
GU:400_<<_GU:3349	GU:400	GU:3349	NA	0	NA	NA	NA
GU:400_<<_GU:1771	GU:400	GU:1771	NA	0	NA	NA	NA
GU:400_<<_GU:2735	GU:400	GU:2735	NA	0	NA	NA	NA
GU:400_<<_GU:2508	GU:400	GU:2508	NA	0	NA	NA	NA
GU:400_<<_GU:860	GU:400	GU:860	NA	0	NA	NA	NA
GU:400_<<_GU:921	GU:400	GU:921	NA	0	NA	NA	NA
GU:400_<<_GU:124	GU:400	GU:124	NA	0	NA	NA	NA
GU:400_<<_GU:2750	GU:400	GU:2750	NA	0	NA	NA	NA
GU:400_<<_GU:3831	GU:400	GU:3831	NA	0	NA	NA	NA
GU:400_<<_GU:973	GU:400	GU:973	NA	0	NA	NA	NA
GU:400_<<_GU:1671	GU:400	GU:1671	NA	0	NA	NA	NA
GU:400_<<_GU:1924	GU:400	GU:1924	NA	0	NA	NA	NA
GU:400_<<_GU:95	GU:400	GU:95	NA	0	NA	NA	NA
GU:400_<<_GU:328	GU:400	GU:328	NA	0	NA	NA	NA
GU:400_<<_GU:249	GU:400	GU:249	NA	0	NA	NA	NA
GU:400_<<_GU:166	GU:400	GU:166	NA	0	NA	NA	NA
GU:400_<<_GU:315	GU:400	GU:315	NA	0	NA	NA	NA
GU:400_<<_GU:409	GU:400	GU:409	NA	0	NA	NA	NA
GU:400_<<_GU:931	GU:400	GU:931	NA	0	NA	NA	NA
GU:400_<<_GU:6433	GU:400	GU:6433	NA	0	NA	NA	NA
GU:400_<<_GU:916	GU:400	GU:916	NA	0	NA	NA	NA
GU:400_<<_GU:85	GU:400	GU:85	NA	0	NA	NA	NA
GU:400_<<_GU:93	GU:400	GU:93	NA	0	NA	NA	NA
GU:400_<<_GU:267	GU:400	GU:267	NA	0	NA	NA	NA
GU:400_<<_GU:699	GU:400	GU:699	NA	0	NA	NA	NA
GU:400_<<_GU:1722	GU:400	GU:1722	NA	0	NA	NA	NA
GU:400_<<_GU:2616	GU:400	GU:2616	NA	0	NA	NA	NA
GU:400_<<_GU:805	GU:400	GU:805	NA	0	NA	NA	NA
GU:400_<<_GU:1795	GU:400	GU:1795	NA	0	NA	NA	NA
GU:400_<<_GU:871	GU:400	GU:871	NA	0	NA	NA	NA
GU:400_<<_GU:1149	GU:400	GU:1149	NA	0	NA	NA	NA
GU:400_<<_GU:412	GU:400	GU:412	NA	0	NA	NA	NA
GU:400_<<_GU:25	GU:400	GU:25	NA	0	NA	NA	NA
GU:400_<<_GU:928	GU:400	GU:928	NA	0	NA	NA	NA
GU:400_<<_GU:358	GU:400	GU:358	NA	0	NA	NA	NA
GU:400_<<_GU:757	GU:400	GU:757	NA	0	NA	NA	NA
GU:400_<<_GU:6266	GU:400	GU:6266	NA	0	NA	NA	NA
GU:400_<<_GU:671	GU:400	GU:671	NA	0	NA	NA	NA
GU:92_<<_GU:760	GU:92	GU:760	NA	0	NA	NA	NA
GU:92_<<_GU:905	GU:92	GU:905	NA	0	NA	NA	NA
GU:92_<<_GU:3349	GU:92	GU:3349	NA	0	NA	NA	NA
GU:92_<<_GU:1771	GU:92	GU:1771	NA	0	NA	NA	NA
GU:92_<<_GU:2735	GU:92	GU:2735	NA	0	NA	NA	NA
GU:92_<<_GU:2508	GU:92	GU:2508	NA	0	NA	NA	NA
GU:92_<<_GU:860	GU:92	GU:860	NA	0	NA	NA	NA
GU:92_<<_GU:921	GU:92	GU:921	NA	0	NA	NA	NA
GU:92_<<_GU:124	GU:92	GU:124	NA	0	NA	NA	NA
GU:92_<<_GU:2750	GU:92	GU:2750	NA	0	NA	NA	NA
GU:92_<<_GU:3831	GU:92	GU:3831	NA	0	NA	NA	NA
GU:92_<<_GU:973	GU:92	GU:973	NA	0	NA	NA	NA
GU:92_<<_GU:1671	GU:92	GU:1671	NA	0	NA	NA	NA
GU:92_<<_GU:1924	GU:92	GU:1924	NA	0	NA	NA	NA
GU:92_<<_GU:95	GU:92	GU:95	NA	0	NA	NA	NA
GU:92_<<_GU:328	GU:92	GU:328	NA	0	NA	NA	NA
GU:92_<<_GU:249	GU:92	GU:249	NA	0	NA	NA	NA
GU:92_<<_GU:166	GU:92	GU:166	NA	0	NA	NA	NA
GU:92_<<_GU:315	GU:92	GU:315	NA	0	NA	NA	NA
GU:92_<<_GU:409	GU:92	GU:409	NA	0	NA	NA	NA
GU:92_<<_GU:931	GU:92	GU:931	NA	0	NA	NA	NA
GU:92_<<_GU:6433	GU:92	GU:6433	NA	0	NA	NA	NA
GU:92_<<_GU:916	GU:92	GU:916	NA	0	NA	NA	NA
GU:92_<<_GU:85	GU:92	GU:85	NA	0	NA	NA	NA
GU:92_<<_GU:93	GU:92	GU:93	NA	0	NA	NA	NA
GU:92_<<_GU:267	GU:92	GU:267	NA	0	NA	NA	NA
GU:92_<<_GU:699	GU:92	GU:699	NA	0	NA	NA	NA
GU:92_<<_GU:1722	GU:92	GU:1722	NA	0	NA	NA	NA
GU:92_<<_GU:2616	GU:92	GU:2616	NA	0	NA	NA	NA
GU:92_<<_GU:805	GU:92	GU:805	NA	0	NA	NA	NA
GU:92_<<_GU:1795	GU:92	GU:1795	NA	0	NA	NA	NA
GU:92_<<_GU:871	GU:92	GU:871	NA	0	NA	NA	NA
GU:92_<<_GU:1149	GU:92	GU:1149	NA	0	NA	NA	NA
GU:92_<<_GU:412	GU:92	GU:412	NA	0	NA	NA	NA
GU:92_<<_GU:25	GU:92	GU:25	NA	0	NA	NA	NA
GU:92_<<_GU:928	GU:92	GU:928	NA	0	NA	NA	NA
GU:92_<<_GU:358	GU:92	GU:358	NA	0	NA	NA	NA
GU:92_<<_GU:757	GU:92	GU:757	NA	0	NA	NA	NA
GU:92_<<_GU:6266	GU:92	GU:6266	NA	0	NA	NA	NA
GU:92_<<_GU:671	GU:92	GU:671	NA	0	NA	NA	NA
GU:760_<<_GU:905	GU:760	GU:905	NA	0	NA	NA	NA
GU:760_<<_GU:3349	GU:760	GU:3349	NA	0	NA	NA	NA
GU:760_<<_GU:1771	GU:760	GU:1771	NA	0	NA	NA	NA
GU:760_<<_GU:2735	GU:760	GU:2735	NA	0	NA	NA	NA
GU:760_<<_GU:2508	GU:760	GU:2508	NA	0	NA	NA	NA
GU:760_<<_GU:860	GU:760	GU:860	NA	0	NA	NA	NA
GU:760_<<_GU:921	GU:760	GU:921	NA	0	NA	NA	NA
GU:760_<<_GU:124	GU:760	GU:124	NA	0	NA	NA	NA
GU:760_<<_GU:2750	GU:760	GU:2750	NA	0	NA	NA	NA
GU:760_<<_GU:3831	GU:760	GU:3831	NA	0	NA	NA	NA
GU:760_<<_GU:973	GU:760	GU:973	NA	0	NA	NA	NA
GU:760_<<_GU:1671	GU:760	GU:1671	NA	0	NA	NA	NA
GU:760_<<_GU:1924	GU:760	GU:1924	NA	0	NA	NA	NA
GU:760_<<_GU:95	GU:760	GU:95	NA	0	NA	NA	NA
GU:760_<<_GU:328	GU:760	GU:328	NA	0	NA	NA	NA
GU:760_<<_GU:249	GU:760	GU:249	NA	0	NA	NA	NA
GU:760_<<_GU:166	GU:760	GU:166	NA	0	NA	NA	NA
GU:760_<<_GU:315	GU:760	GU:315	NA	0	NA	NA	NA
GU:760_<<_GU:409	GU:760	GU:409	NA	0	NA	NA	NA
GU:760_<<_GU:931	GU:760	GU:931	NA	0	NA	NA	NA
GU:760_<<_GU:6433	GU:760	GU:6433	NA	0	NA	NA	NA
GU:760_<<_GU:916	GU:760	GU:916	NA	0	NA	NA	NA
GU:760_<<_GU:85	GU:760	GU:85	NA	0	NA	NA	NA
GU:760_<<_GU:93	GU:760	GU:93	NA	0	NA	NA	NA
GU:760_<<_GU:267	GU:760	GU:267	NA	0	NA	NA	NA
GU:760_<<_GU:699	GU:760	GU:699	NA	0	NA	NA	NA
GU:760_<<_GU:1722	GU:760	GU:1722	NA	0	NA	NA	NA
GU:760_<<_GU:2616	GU:760	GU:2616	NA	0	NA	NA	NA
GU:760_<<_GU:805	GU:760	GU:805	NA	0	NA	NA	NA
GU:760_<<_GU:1795	GU:760	GU:1795	NA	0	NA	NA	NA
GU:760_<<_GU:871	GU:760	GU:871	NA	0	NA	NA	NA
GU:760_<<_GU:1149	GU:760	GU:1149	NA	0	NA	NA	NA
GU:760_<<_GU:412	GU:760	GU:412	NA	0	NA	NA	NA
GU:760_<<_GU:25	GU:760	GU:25	NA	0	NA	NA	NA
GU:760_<<_GU:928	GU:760	GU:928	NA	0	NA	NA	NA
GU:760_<<_GU:358	GU:760	GU:358	NA	0	NA	NA	NA
GU:760_<<_GU:757	GU:760	GU:757	NA	0	NA	NA	NA
GU:760_<<_GU:6266	GU:760	GU:6266	NA	0	NA	NA	NA
GU:760_<<_GU:671	GU:760	GU:671	NA	0	NA	NA	NA
GU:905_<<_GU:3349	GU:905	GU:3349	NA	0	NA	NA	NA
GU:905_<<_GU:1771	GU:905	GU:1771	NA	0	NA	NA	NA
GU:905_<<_GU:2735	GU:905	GU:2735	NA	0	NA	NA	NA
GU:905_<<_GU:2508	GU:905	GU:2508	NA	0	NA	NA	NA
GU:905_<<_GU:860	GU:905	GU:860	NA	0	NA	NA	NA
GU:905_<<_GU:921	GU:905	GU:921	NA	0	NA	NA	NA
GU:905_<<_GU:124	GU:905	GU:124	NA	0	NA	NA	NA
GU:905_<<_GU:2750	GU:905	GU:2750	NA	0	NA	NA	NA
GU:905_<<_GU:3831	GU:905	GU:3831	NA	0	NA	NA	NA
GU:905_<<_GU:973	GU:905	GU:973	NA	0	NA	NA	NA
GU:905_<<_GU:1671	GU:905	GU:1671	NA	0	NA	NA	NA
GU:905_<<_GU:1924	GU:905	GU:1924	NA	0	NA	NA	NA
GU:905_<<_GU:95	GU:905	GU:95	NA	0	NA	NA	NA
GU:905_<<_GU:328	GU:905	GU:328	NA	0	NA	NA	NA
GU:905_<<_GU:249	GU:905	GU:249	NA	0	NA	NA	NA
GU:905_<<_GU:166	GU:905	GU:166	NA	0	NA	NA	NA
GU:905_<<_GU:315	GU:905	GU:315	NA	0	NA	NA	NA
GU:905_<<_GU:409	GU:905	GU:409	NA	0	NA	NA	NA
GU:905_<<_GU:931	GU:905	GU:931	NA	0	NA	NA	NA
GU:905_<<_GU:6433	GU:905	GU:6433	NA	0	NA	NA	NA
GU:905_<<_GU:916	GU:905	GU:916	NA	0	NA	NA	NA
GU:905_<<_GU:85	GU:905	GU:85	NA	0	NA	NA	NA
GU:905_<<_GU:93	GU:905	GU:93	NA	0	NA	NA	NA
GU:905_<<_GU:267	GU:905	GU:267	NA	0	NA	NA	NA
GU:905_<<_GU:699	GU:905	GU:699	NA	0	NA	NA	NA
GU:905_<<_GU:1722	GU:905	GU:1722	NA	0	NA	NA	NA
GU:905_<<_GU:2616	GU:905	GU:2616	NA	0	NA	NA	NA
GU:905_<<_GU:805	GU:905	GU:805	NA	0	NA	NA	NA
GU:905_<<_GU:1795	GU:905	GU:1795	NA	0	NA	NA	NA
GU:905_<<_GU:871	GU:905	GU:871	NA	0	NA	NA	NA
GU:905_<<_GU:1149	GU:905	GU:1149	NA	0	NA	NA	NA
GU:905_<<_GU:412	GU:905	GU:412	NA	0	NA	NA	NA
GU:905_<<_GU:25	GU:905	GU:25	NA	0	NA	NA	NA
GU:905_<<_GU:928	GU:905	GU:928	NA	0	NA	NA	NA
GU:905_<<_GU:358	GU:905	GU:358	NA	0	NA	NA	NA
GU:905_<<_GU:757	GU:905	GU:757	NA	0	NA	NA	NA
GU:905_<<_GU:6266	GU:905	GU:6266	NA	0	NA	NA	NA
GU:905_<<_GU:671	GU:905	GU:671	NA	0	NA	NA	NA
GU:3349_<<_GU:1771	GU:3349	GU:1771	NA	0	NA	NA	NA
GU:3349_<<_GU:2735	GU:3349	GU:2735	NA	0	NA	NA	NA
GU:3349_<<_GU:2508	GU:3349	GU:2508	NA	0	NA	NA	NA
GU:3349_<<_GU:860	GU:3349	GU:860	NA	0	NA	NA	NA
GU:3349_<<_GU:921	GU:3349	GU:921	NA	0	NA	NA	NA
GU:3349_<<_GU:124	GU:3349	GU:124	NA	0	NA	NA	NA
GU:3349_<<_GU:2750	GU:3349	GU:2750	NA	0	NA	NA	NA
GU:3349_<<_GU:3831	GU:3349	GU:3831	NA	0	NA	NA	NA
GU:3349_<<_GU:973	GU:3349	GU:973	NA	0	NA	NA	NA
GU:3349_<<_GU:1671	GU:3349	GU:1671	NA	0	NA	NA	NA
GU:3349_<<_GU:1924	GU:3349	GU:1924	NA	0	NA	NA	NA
GU:3349_<<_GU:95	GU:3349	GU:95	NA	0	NA	NA	NA
GU:3349_<<_GU:328	GU:3349	GU:328	NA	0	NA	NA	NA
GU:3349_<<_GU:249	GU:3349	GU:249	NA	0	NA	NA	NA
GU:3349_<<_GU:166	GU:3349	GU:166	NA	0	NA	NA	NA
GU:3349_<<_GU:315	GU:3349	GU:315	NA	0	NA	NA	NA
GU:3349_<<_GU:409	GU:3349	GU:409	NA	0	NA	NA	NA
GU:3349_<<_GU:931	GU:3349	GU:931	NA	0	NA	NA	NA
GU:3349_<<_GU:6433	GU:3349	GU:6433	NA	0	NA	NA	NA
GU:3349_<<_GU:916	GU:3349	GU:916	NA	0	NA	NA	NA
GU:3349_<<_GU:85	GU:3349	GU:85	NA	0	NA	NA	NA
GU:3349_<<_GU:93	GU:3349	GU:93	NA	0	NA	NA	NA
GU:3349_<<_GU:267	GU:3349	GU:267	NA	0	NA	NA	NA
GU:3349_<<_GU:699	GU:3349	GU:699	NA	0	NA	NA	NA
GU:3349_<<_GU:1722	GU:3349	GU:1722	NA	0	NA	NA	NA
GU:3349_<<_GU:2616	GU:3349	GU:2616	NA	0	NA	NA	NA
GU:3349_<<_GU:805	GU:3349	GU:805	NA	0	NA	NA	NA
GU:3349_<<_GU:1795	GU:3349	GU:1795	NA	0	NA	NA	NA
GU:3349_<<_GU:871	GU:3349	GU:871	NA	0	NA	NA	NA
GU:3349_<<_GU:1149	GU:3349	GU:1149	NA	0	NA	NA	NA
GU:3349_<<_GU:412	GU:3349	GU:412	NA	0	NA	NA	NA
GU:3349_<<_GU:25	GU:3349	GU:25	NA	0	NA	NA	NA
GU:3349_<<_GU:928	GU:3349	GU:928	NA	0	NA	NA	NA
GU:3349_<<_GU:358	GU:3349	GU:358	NA	0	NA	NA	NA
GU:3349_<<_GU:757	GU:3349	GU:757	NA	0	NA	NA	NA
GU:3349_<<_GU:6266	GU:3349	GU:6266	NA	0	NA	NA	NA
GU:3349_<<_GU:671	GU:3349	GU:671	NA	0	NA	NA	NA
GU:1771_<<_GU:2735	GU:1771	GU:2735	NA	0	NA	NA	NA
GU:1771_<<_GU:2508	GU:1771	GU:2508	NA	0	NA	NA	NA
GU:1771_<<_GU:860	GU:1771	GU:860	NA	0	NA	NA	NA
GU:1771_<<_GU:921	GU:1771	GU:921	NA	0	NA	NA	NA
GU:1771_<<_GU:124	GU:1771	GU:124	NA	0	NA	NA	NA
GU:1771_<<_GU:2750	GU:1771	GU:2750	NA	0	NA	NA	NA
GU:1771_<<_GU:3831	GU:1771	GU:3831	NA	0	NA	NA	NA
GU:1771_<<_GU:973	GU:1771	GU:973	NA	0	NA	NA	NA
GU:1771_<<_GU:1671	GU:1771	GU:1671	NA	0	NA	NA	NA
GU:1771_<<_GU:1924	GU:1771	GU:1924	NA	0	NA	NA	NA
GU:1771_<<_GU:95	GU:1771	GU:95	NA	0	NA	NA	NA
GU:1771_<<_GU:328	GU:1771	GU:328	NA	0	NA	NA	NA
GU:1771_<<_GU:249	GU:1771	GU:249	NA	0	NA	NA	NA
GU:1771_<<_GU:166	GU:1771	GU:166	NA	0	NA	NA	NA
GU:1771_<<_GU:315	GU:1771	GU:315	NA	0	NA	NA	NA
GU:1771_<<_GU:409	GU:1771	GU:409	NA	0	NA	NA	NA
GU:1771_<<_GU:931	GU:1771	GU:931	NA	0	NA	NA	NA
GU:1771_<<_GU:6433	GU:1771	GU:6433	NA	0	NA	NA	NA
GU:1771_<<_GU:916	GU:1771	GU:916	NA	0	NA	NA	NA
GU:1771_<<_GU:85	GU:1771	GU:85	NA	0	NA	NA	NA
GU:1771_<<_GU:93	GU:1771	GU:93	NA	0	NA	NA	NA
GU:1771_<<_GU:267	GU:1771	GU:267	NA	0	NA	NA	NA
GU:1771_<<_GU:699	GU:1771	GU:699	NA	0	NA	NA	NA
GU:1771_<<_GU:1722	GU:1771	GU:1722	NA	0	NA	NA	NA
GU:1771_<<_GU:2616	GU:1771	GU:2616	NA	0	NA	NA	NA
GU:1771_<<_GU:805	GU:1771	GU:805	NA	0	NA	NA	NA
GU:1771_<<_GU:1795	GU:1771	GU:1795	NA	0	NA	NA	NA
GU:1771_<<_GU:871	GU:1771	GU:871	NA	0	NA	NA	NA
GU:1771_<<_GU:1149	GU:1771	GU:1149	NA	0	NA	NA	NA
GU:1771_<<_GU:412	GU:1771	GU:412	NA	0	NA	NA	NA
GU:1771_<<_GU:25	GU:1771	GU:25	NA	0	NA	NA	NA
GU:1771_<<_GU:928	GU:1771	GU:928	NA	0	NA	NA	NA
GU:1771_<<_GU:358	GU:1771	GU:358	NA	0	NA	NA	NA
GU:1771_<<_GU:757	GU:1771	GU:757	NA	0	NA	NA	NA
GU:1771_<<_GU:6266	GU:1771	GU:6266	NA	0	NA	NA	NA
GU:1771_<<_GU:671	GU:1771	GU:671	NA	0	NA	NA	NA
GU:2735_<<_GU:2508	GU:2735	GU:2508	NA	0	NA	NA	NA
GU:2735_<<_GU:860	GU:2735	GU:860	NA	0	NA	NA	NA
GU:2735_<<_GU:921	GU:2735	GU:921	NA	0	NA	NA	NA
